time,voltage1,voltage2,voltage3,voltage4,voltage5,current1,current2,current3,current4,current5
6,-69.82421875,-70.15991211,-70.15991211,-70.15991211,-70.40405273,0,0,0,0,0
6.05,-69.82421875,-70.19042969,-70.22094727,-70.15991211,-70.43457031,0,0,0,0,0
6.1,-69.85473633,-70.15991211,-70.25146484,-70.19042969,-70.43457031,0,0,0,0,0
6.15,-69.82421875,-70.15991211,-70.22094727,-70.15991211,-70.46508789,0,0,0,0,0
6.2,-69.82421875,-70.19042969,-70.22094727,-70.15991211,-70.40405273,0,0,0,0,0
6.25,-69.85473633,-70.19042969,-70.25146484,-70.12939453,-70.43457031,0,0,0,0,0
6.3,-69.82421875,-70.12939453,-70.19042969,-70.22094727,-70.43457031,0,0,0,0,0
6.35,-69.85473633,-70.15991211,-70.25146484,-70.19042969,-70.46508789,0,0,0,0,0
6.4,-69.85473633,-70.19042969,-70.25146484,-70.15991211,-70.46508789,0,0,0,0,0
6.45,-69.88525391,-70.15991211,-70.28198242,-70.12939453,-70.43457031,0,0,0,0,0
6.5,-69.82421875,-70.12939453,-70.22094727,-70.19042969,-70.43457031,0,0,0,0,0
6.55,-69.82421875,-70.12939453,-70.19042969,-70.15991211,-70.46508789,0,0,0,0,0
6.6,-69.79370117,-70.15991211,-70.19042969,-70.12939453,-70.46508789,0,0,0,0,0
6.65,-69.85473633,-70.15991211,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
6.7,-69.82421875,-70.09887695,-70.22094727,-70.15991211,-70.43457031,0,0,0,0,0
6.75,-69.85473633,-70.12939453,-70.19042969,-70.15991211,-70.43457031,0,0,0,0,0
6.8,-69.82421875,-70.15991211,-70.19042969,-70.12939453,-70.46508789,0,0,0,0,0
6.85,-69.88525391,-70.15991211,-70.25146484,-70.12939453,-70.49560547,0,0,0,0,0
6.9,-69.85473633,-70.12939453,-70.25146484,-70.09887695,-70.43457031,0,0,0,0,0
6.95,-69.85473633,-70.12939453,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
7,-69.85473633,-70.15991211,-70.25146484,-70.15991211,-70.43457031,0,0,0,0,0
7.05,-69.88525391,-70.15991211,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
7.1,-69.85473633,-70.15991211,-70.25146484,-70.12939453,-70.46508789,0,0,0,0,0
7.15,-69.88525391,-70.12939453,-70.19042969,-70.12939453,-70.46508789,0,0,0,0,0
7.2,-69.88525391,-70.19042969,-70.22094727,-70.15991211,-70.46508789,0,0,0,0,0
7.25,-69.88525391,-70.15991211,-70.15991211,-70.15991211,-70.46508789,0,0,0,0,0
7.3,-69.88525391,-70.12939453,-70.25146484,-70.12939453,-70.49560547,0,0,0,0,0
7.35,-69.88525391,-70.15991211,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
7.4,-69.85473633,-70.15991211,-70.19042969,-70.09887695,-70.46508789,0,0,0,0,0
7.45,-69.91577148,-70.19042969,-70.15991211,-70.12939453,-70.46508789,0,0,0,0,0
7.5,-69.88525391,-70.15991211,-70.19042969,-70.15991211,-70.43457031,0,0,0,0,0
7.55,-69.88525391,-70.19042969,-70.22094727,-70.09887695,-70.46508789,0,0,0,0,0
7.6,-69.85473633,-70.15991211,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
7.65,-69.91577148,-70.19042969,-70.19042969,-70.09887695,-70.46508789,0,0,0,0,0
7.7,-69.88525391,-70.22094727,-70.22094727,-70.12939453,-70.43457031,0,0,0,0,0
7.75,-69.88525391,-70.12939453,-70.25146484,-70.09887695,-70.43457031,0,0,0,0,0
7.8,-69.82421875,-70.19042969,-70.19042969,-70.09887695,-70.46508789,0,0,0,0,0
7.85,-69.91577148,-70.19042969,-70.22094727,-70.09887695,-70.46508789,0,0,0,0,0
7.9,-69.88525391,-70.12939453,-70.19042969,-70.09887695,-70.46508789,0,0,0,0,0
7.95,-69.88525391,-70.09887695,-70.19042969,-70.09887695,-70.49560547,0,0,0,0,0
8,-69.85473633,-70.12939453,-70.22094727,-70.12939453,-70.43457031,0,0,0,0,0
8.05,-69.85473633,-70.15991211,-70.19042969,-70.09887695,-70.43457031,0,0,0,0,0
8.1,-69.85473633,-70.19042969,-70.19042969,-70.09887695,-70.43457031,0,0,0,0,0
8.15,-69.88525391,-70.12939453,-70.22094727,-70.06835938,-70.43457031,0,0,0,0,0
8.2,-69.85473633,-70.12939453,-70.19042969,-70.12939453,-70.49560547,0,0,0,0,0
8.25,-69.85473633,-70.12939453,-70.25146484,-70.12939453,-70.49560547,0,0,0,0,0
8.3,-69.88525391,-70.15991211,-70.15991211,-70.12939453,-70.46508789,0,0,0,0,0
8.35,-69.85473633,-70.12939453,-70.19042969,-70.12939453,-70.43457031,0,0,0,0,0
8.4,-69.85473633,-70.12939453,-70.22094727,-70.12939453,-70.40405273,0,0,0,0,0
8.45,-69.82421875,-70.09887695,-70.19042969,-70.09887695,-70.43457031,0,0,0,0,0
8.5,-69.82421875,-70.12939453,-70.22094727,-70.09887695,-70.43457031,0,0,0,0,0
8.55,-69.82421875,-70.15991211,-70.22094727,-70.15991211,-70.40405273,0,0,0,0,0
8.6,-69.88525391,-70.15991211,-70.22094727,-70.19042969,-70.43457031,0,0,0,0,0
8.65,-69.85473633,-70.12939453,-70.19042969,-70.12939453,-70.43457031,0,0,0,0,0
8.7,-69.85473633,-70.09887695,-70.19042969,-70.12939453,-70.43457031,0,0,0,0,0
8.75,-69.82421875,-70.09887695,-70.22094727,-70.09887695,-70.37353516,0,0,0,0,0
8.8,-69.88525391,-70.15991211,-70.22094727,-70.09887695,-70.37353516,0,0,0,0,0
8.85,-69.88525391,-70.15991211,-70.22094727,-70.12939453,-70.43457031,0,0,0,0,0
8.9,-69.85473633,-70.12939453,-70.19042969,-70.12939453,-70.37353516,0,0,0,0,0
8.95,-69.88525391,-70.12939453,-70.22094727,-70.12939453,-70.40405273,0,0,0,0,0
9,-69.85473633,-70.12939453,-70.25146484,-70.09887695,-70.40405273,0,0,0,0,0
9.05,-69.85473633,-70.12939453,-70.25146484,-70.15991211,-70.40405273,0,0,0,0,0
9.1,-69.88525391,-70.19042969,-70.25146484,-70.12939453,-70.40405273,0,0,0,0,0
9.15,-69.85473633,-70.19042969,-70.22094727,-70.15991211,-70.40405273,0,0,0,0,0
9.2,-69.82421875,-70.12939453,-70.22094727,-70.12939453,-70.37353516,0,0,0,0,0
9.25,-69.82421875,-70.12939453,-70.25146484,-70.12939453,-70.37353516,0,0,0,0,0
9.3,-69.82421875,-70.15991211,-70.22094727,-70.15991211,-70.37353516,0,0,0,0,0
9.35,-69.85473633,-70.15991211,-70.25146484,-70.12939453,-70.40405273,0,0,0,0,0
9.4,-69.88525391,-70.19042969,-70.28198242,-70.19042969,-70.40405273,0,0,0,0,0
9.45,-69.79370117,-70.12939453,-70.22094727,-70.15991211,-70.43457031,0,0,0,0,0
9.5,-69.79370117,-70.09887695,-70.22094727,-70.12939453,-70.37353516,0,0,0,0,0
9.55,-69.79370117,-70.09887695,-70.22094727,-70.12939453,-70.43457031,0,0,0,0,0
9.6,-69.79370117,-70.09887695,-70.22094727,-70.12939453,-70.37353516,0,0,0,0,0
9.65,-69.82421875,-70.09887695,-70.15991211,-70.15991211,-70.37353516,0,0,0,0,0
9.7,-69.85473633,-70.15991211,-70.19042969,-70.12939453,-70.37353516,0,0,0,0,0
9.75,-69.82421875,-70.15991211,-70.19042969,-70.12939453,-70.40405273,0,0,0,0,0
9.8,-69.82421875,-70.09887695,-70.15991211,-70.12939453,-70.40405273,0,0,0,0,0
9.85,-69.82421875,-70.12939453,-70.12939453,-70.12939453,-70.37353516,0,0,0,0,0
9.9,-69.82421875,-70.12939453,-70.19042969,-70.09887695,-70.43457031,0,0,0,0,0
9.95,-69.85473633,-70.12939453,-70.15991211,-70.06835938,-70.40405273,0,0,0,0,0
10,-69.85473633,-70.12939453,-70.15991211,-70.12939453,-70.40405273,0,0,0,0,0
10.05,-69.85473633,-70.09887695,-70.15991211,-70.15991211,-70.37353516,0,0,0,0,0
10.1,-69.85473633,-70.12939453,-70.15991211,-70.15991211,-70.37353516,0,0,0,0,0
10.15,-69.79370117,-70.15991211,-70.19042969,-70.09887695,-70.40405273,0,0,0,0,0
10.2,-69.82421875,-70.09887695,-70.12939453,-70.15991211,-70.34301758,0,0,0,0,0
10.25,-69.85473633,-70.06835938,-70.19042969,-70.09887695,-70.43457031,0,0,0,0,0
10.3,-69.85473633,-70.09887695,-70.19042969,-70.12939453,-70.37353516,0,0,0,0,0
10.35,-69.85473633,-70.09887695,-70.19042969,-70.12939453,-70.40405273,0,0,0,0,0
10.4,-69.82421875,-70.09887695,-70.19042969,-70.12939453,-70.37353516,0,0,0,0,0
10.45,-69.82421875,-70.12939453,-70.19042969,-70.15991211,-70.37353516,0,0,0,0,0
10.5,-69.85473633,-70.09887695,-70.22094727,-70.12939453,-70.40405273,0,0,0,0,0
10.55,-69.82421875,-70.15991211,-70.19042969,-70.15991211,-70.37353516,0,0,0,0,0
10.6,-69.79370117,-70.09887695,-70.22094727,-70.12939453,-70.37353516,0,0,0,0,0
10.65,-69.85473633,-70.12939453,-70.15991211,-70.15991211,-70.43457031,0,0,0,0,0
10.7,-69.85473633,-70.09887695,-70.12939453,-70.15991211,-70.40405273,0,0,0,0,0
10.75,-69.82421875,-70.09887695,-70.12939453,-70.12939453,-70.37353516,0,0,0,0,0
10.8,-69.85473633,-70.09887695,-70.15991211,-70.12939453,-70.40405273,0,0,0,0,0
10.85,-69.79370117,-70.09887695,-70.12939453,-70.15991211,-70.40405273,0,0,0,0,0
10.9,-69.82421875,-70.12939453,-70.15991211,-70.12939453,-70.37353516,0,0,0,0,0
10.95,-69.79370117,-70.06835938,-70.22094727,-70.15991211,-70.37353516,0,0,0,0,0
11,-69.79370117,-70.09887695,-70.15991211,-70.12939453,-70.40405273,0,0,0,0,0
11.05,-69.82421875,-70.09887695,-70.19042969,-70.12939453,-70.40405273,0,0,0,0,0
11.1,-69.79370117,-70.06835938,-70.19042969,-70.12939453,-70.37353516,0,0,0,0,0
11.15,-69.82421875,-70.0378418,-70.15991211,-70.09887695,-70.40405273,0,0,0,0,0
11.2,-69.79370117,-70.00732422,-70.19042969,-70.09887695,-70.40405273,0,0,0,0,0
11.25,-69.85473633,-69.97680664,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
11.3,-69.82421875,-69.97680664,-70.15991211,-70.09887695,-70.40405273,0,0,0,0,0
11.35,-69.85473633,-69.97680664,-70.15991211,-70.09887695,-70.46508789,0,0,0,0,0
11.4,-69.79370117,-69.94628906,-70.19042969,-70.09887695,-70.40405273,0,0,0,0,0
11.45,-69.79370117,-69.94628906,-70.25146484,-70.09887695,-70.43457031,0,0,0,0,0
11.5,-69.79370117,-69.94628906,-70.19042969,-70.09887695,-70.46508789,0,0,0,0,0
11.55,-69.79370117,-69.97680664,-70.15991211,-70.09887695,-70.40405273,0,0,0,0,0
11.6,-69.82421875,-69.88525391,-70.22094727,-70.15991211,-70.43457031,0,0,0,0,0
11.65,-69.79370117,-69.88525391,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
11.7,-69.82421875,-69.91577148,-70.15991211,-70.09887695,-70.43457031,0,0,0,0,0
11.75,-69.82421875,-69.85473633,-70.19042969,-70.12939453,-70.40405273,0,0,0,0,0
11.8,-69.79370117,-69.85473633,-70.12939453,-70.12939453,-70.43457031,0,0,0,0,0
11.85,-69.82421875,-69.85473633,-70.12939453,-70.15991211,-70.46508789,0,0,0,0,0
11.9,-69.82421875,-69.82421875,-70.19042969,-70.12939453,-70.40405273,0,0,0,0,0
11.95,-69.85473633,-69.85473633,-70.15991211,-70.19042969,-70.40405273,0,0,0,0,0
12,-69.82421875,-69.82421875,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
12.05,-69.85473633,-69.82421875,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
12.1,-69.82421875,-69.85473633,-70.15991211,-70.15991211,-70.43457031,0,0,0,0,0
12.15,-69.82421875,-69.79370117,-70.15991211,-70.15991211,-70.46508789,0,0,0,0,0
12.2,-69.85473633,-69.79370117,-70.15991211,-70.15991211,-70.46508789,0,0,0,0,0
12.25,-69.85473633,-69.79370117,-70.19042969,-70.22094727,-70.40405273,0,0,0,0,0
12.3,-69.82421875,-69.76318359,-70.15991211,-70.19042969,-70.43457031,0,0,0,0,0
12.35,-69.88525391,-69.76318359,-70.12939453,-70.15991211,-70.46508789,0,0,0,0,0
12.4,-69.88525391,-69.79370117,-70.12939453,-70.12939453,-70.49560547,0,0,0,0,0
12.45,-69.88525391,-69.76318359,-70.19042969,-70.15991211,-70.43457031,0,0,0,0,0
12.5,-69.88525391,-69.73266602,-70.12939453,-70.12939453,-70.40405273,0,0,0,0,0
12.55,-69.85473633,-69.76318359,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
12.6,-69.85473633,-69.79370117,-70.19042969,-70.15991211,-70.46508789,0,0,0,0,0
12.65,-69.88525391,-69.79370117,-70.09887695,-70.15991211,-70.43457031,0,0,0,0,0
12.7,-69.85473633,-69.76318359,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
12.75,-69.88525391,-69.76318359,-70.12939453,-70.12939453,-70.46508789,0,0,0,0,0
12.8,-69.85473633,-69.70214844,-70.12939453,-70.15991211,-70.43457031,0,0,0,0,0
12.85,-69.85473633,-69.73266602,-70.15991211,-70.19042969,-70.46508789,0,0,0,0,0
12.9,-69.82421875,-69.73266602,-70.15991211,-70.15991211,-70.46508789,0,0,0,0,0
12.95,-69.82421875,-69.70214844,-70.15991211,-70.19042969,-70.49560547,0,0,0,0,0
13,-69.88525391,-69.73266602,-70.12939453,-70.22094727,-70.46508789,0,0,0,0,0
13.05,-69.85473633,-69.73266602,-70.19042969,-70.15991211,-70.43457031,0,0,0,0,0
13.1,-69.88525391,-69.73266602,-70.19042969,-70.12939453,-70.46508789,0,0,0,0,0
13.15,-69.88525391,-69.70214844,-70.19042969,-70.19042969,-70.46508789,0,0,0,0,0
13.2,-69.88525391,-69.73266602,-70.12939453,-70.22094727,-70.43457031,0,0,0,0,0
13.25,-69.82421875,-69.73266602,-70.15991211,-70.19042969,-70.43457031,0,0,0,0,0
13.3,-69.85473633,-69.67163086,-70.19042969,-70.15991211,-70.46508789,0,0,0,0,0
13.35,-69.88525391,-69.70214844,-70.15991211,-70.19042969,-70.49560547,0,0,0,0,0
13.4,-69.88525391,-69.70214844,-70.15991211,-70.22094727,-70.40405273,0,0,0,0,0
13.45,-69.88525391,-69.73266602,-70.12939453,-70.19042969,-70.43457031,0,0,0,0,0
13.5,-69.88525391,-69.64111328,-70.15991211,-70.22094727,-70.46508789,0,0,0,0,0
13.55,-69.85473633,-69.67163086,-70.15991211,-70.25146484,-70.43457031,0,0,0,0,0
13.6,-69.85473633,-69.70214844,-70.15991211,-70.25146484,-70.37353516,0,0,0,0,0
13.65,-69.88525391,-69.70214844,-70.15991211,-70.19042969,-70.43457031,0,0,0,0,0
13.7,-69.94628906,-69.67163086,-70.15991211,-70.19042969,-70.46508789,0,0,0,0,0
13.75,-69.85473633,-69.70214844,-70.15991211,-70.19042969,-70.43457031,0,0,0,0,0
13.8,-69.85473633,-69.73266602,-70.15991211,-70.19042969,-70.43457031,0,0,0,0,0
13.85,-69.91577148,-69.67163086,-70.19042969,-70.12939453,-70.40405273,0,0,0,0,0
13.9,-69.91577148,-69.70214844,-70.15991211,-70.15991211,-70.43457031,0,0,0,0,0
13.95,-69.85473633,-69.73266602,-70.19042969,-70.15991211,-70.43457031,0,0,0,0,0
14,-69.88525391,-69.73266602,-70.19042969,-70.22094727,-70.46508789,0,0,0,0,0
14.05,-69.88525391,-69.67163086,-70.19042969,-70.15991211,-70.46508789,0,0,0,0,0
14.1,-69.85473633,-69.67163086,-70.19042969,-70.15991211,-70.46508789,0,0,0,0,0
14.15,-69.85473633,-69.64111328,-70.15991211,-70.19042969,-70.46508789,0,0,0,0,0
14.2,-69.85473633,-69.67163086,-70.15991211,-70.15991211,-70.40405273,0,0,0,0,0
14.25,-69.85473633,-69.64111328,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
14.3,-69.88525391,-69.67163086,-70.15991211,-70.12939453,-70.46508789,0,0,0,0,0
14.35,-69.85473633,-69.70214844,-70.19042969,-70.19042969,-70.46508789,0,0,0,0,0
14.4,-69.85473633,-69.67163086,-70.15991211,-70.19042969,-70.43457031,0,0,0,0,0
14.45,-69.85473633,-69.67163086,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
14.5,-69.85473633,-69.70214844,-70.12939453,-70.19042969,-70.49560547,0,0,0,0,0
14.55,-69.82421875,-69.73266602,-70.19042969,-70.19042969,-70.49560547,0,0,0,0,0
14.6,-69.88525391,-69.70214844,-70.15991211,-70.19042969,-70.49560547,0,0,0,0,0
14.65,-69.85473633,-69.67163086,-70.19042969,-70.15991211,-70.46508789,0,0,0,0,0
14.7,-69.85473633,-69.70214844,-70.12939453,-70.12939453,-70.49560547,0,0,0,0,0
14.75,-69.88525391,-69.70214844,-70.15991211,-70.12939453,-70.46508789,0,0,0,0,0
14.8,-69.91577148,-69.64111328,-70.12939453,-70.15991211,-70.49560547,0,0,0,0,0
14.85,-69.85473633,-69.64111328,-70.15991211,-70.15991211,-70.49560547,0,0,0,0,0
14.9,-69.82421875,-69.64111328,-70.15991211,-70.15991211,-70.49560547,0,0,0,0,0
14.95,-69.85473633,-69.6105957,-70.15991211,-70.15991211,-70.46508789,0,0,0,0,0
15,-69.88525391,-69.64111328,-70.15991211,-70.19042969,-70.49560547,0,0,0,0,0
15.05,-69.85473633,-69.67163086,-70.19042969,-70.15991211,-70.49560547,0,0,0,0,0
15.1,-69.85473633,-69.67163086,-70.12939453,-70.15991211,-70.49560547,0,0,0,0,0
15.15,-69.85473633,-69.67163086,-70.12939453,-70.15991211,-70.46508789,0,0,0,0,0
15.2,-69.88525391,-69.67163086,-70.15991211,-70.15991211,-70.49560547,0,0,0,0,0
15.25,-69.88525391,-69.67163086,-70.19042969,-70.19042969,-70.52612305,0,0,0,0,0
15.3,-69.85473633,-69.70214844,-70.12939453,-70.15991211,-70.49560547,0,0,0,0,0
15.35,-69.88525391,-69.70214844,-70.12939453,-70.15991211,-70.49560547,0,0,0,0,0
15.4,-69.85473633,-69.67163086,-70.12939453,-70.15991211,-70.46508789,0,0,0,0,0
15.45,-69.85473633,-69.67163086,-70.12939453,-70.12939453,-70.49560547,0,0,0,0,0
15.5,-69.85473633,-69.67163086,-70.15991211,-70.19042969,-70.52612305,0,0,0,0,0
15.55,-69.85473633,-69.67163086,-70.12939453,-70.12939453,-70.49560547,0,0,0,0,0
15.6,-69.88525391,-69.67163086,-70.15991211,-70.15991211,-70.43457031,0,0,0,0,0
15.65,-69.91577148,-69.70214844,-70.15991211,-70.12939453,-70.46508789,0,0,0,0,0
15.7,-69.85473633,-69.70214844,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
15.75,-69.85473633,-69.67163086,-70.15991211,-70.15991211,-70.46508789,0,0,0,0,0
15.8,-69.88525391,-69.70214844,-70.15991211,-70.12939453,-70.43457031,0,0,0,0,0
15.85,-69.88525391,-69.70214844,-70.15991211,-70.15991211,-70.49560547,0,0,0,0,0
15.9,-69.88525391,-69.70214844,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
15.95,-69.88525391,-69.70214844,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
16,-69.88525391,-69.67163086,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
16.05,-69.88525391,-69.67163086,-70.19042969,-70.19042969,-70.49560547,0,0,0,0,0
16.1,-69.88525391,-69.70214844,-70.15991211,-70.12939453,-70.49560547,0,0,0,0,0
16.15,-69.82421875,-69.70214844,-70.15991211,-70.15991211,-70.46508789,0,0,0,0,0
16.2,-69.82421875,-69.67163086,-70.22094727,-70.15991211,-70.46508789,0,0,0,0,0
16.25,-69.88525391,-69.70214844,-70.19042969,-70.19042969,-70.43457031,0,0,0,0,0
16.3,-69.85473633,-69.70214844,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
16.35,-69.88525391,-69.76318359,-70.19042969,-70.12939453,-70.49560547,0,0,0,0,0
16.4,-69.88525391,-69.76318359,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
16.45,-69.85473633,-69.73266602,-70.25146484,-70.15991211,-70.46508789,0,0,0,0,0
16.5,-69.91577148,-69.73266602,-70.22094727,-70.19042969,-70.43457031,0,0,0,0,0
16.55,-69.88525391,-69.76318359,-70.15991211,-70.19042969,-70.46508789,0,0,0,0,0
16.6,-69.85473633,-69.79370117,-70.22094727,-70.15991211,-70.49560547,0,0,0,0,0
16.65,-69.88525391,-69.76318359,-70.25146484,-70.15991211,-70.49560547,0,0,0,0,0
16.7,-69.88525391,-69.73266602,-70.25146484,-70.15991211,-70.49560547,0,0,0,0,0
16.75,-69.88525391,-69.70214844,-70.22094727,-70.15991211,-70.43457031,0,0,0,0,0
16.8,-69.85473633,-69.73266602,-70.22094727,-70.19042969,-70.49560547,0,0,0,0,0
16.85,-69.85473633,-69.73266602,-70.22094727,-70.22094727,-70.52612305,0,0,0,0,0
16.9,-69.85473633,-69.73266602,-70.25146484,-70.15991211,-70.49560547,0,0,0,0,0
16.95,-69.85473633,-69.73266602,-70.28198242,-70.12939453,-70.46508789,0,0,0,0,0
17,-69.88525391,-69.73266602,-70.3125,-70.15991211,-70.46508789,0,0,0,0,0
17.05,-69.85473633,-69.73266602,-70.28198242,-70.12939453,-70.46508789,0,0,0,0,0
17.1,-69.85473633,-69.76318359,-70.25146484,-70.15991211,-70.49560547,0,0,0,0,0
17.15,-69.88525391,-69.76318359,-70.22094727,-70.15991211,-70.46508789,0,0,0,0,0
17.2,-69.94628906,-69.76318359,-70.28198242,-70.15991211,-70.46508789,0,0,0,0,0
17.25,-69.91577148,-69.76318359,-70.28198242,-70.12939453,-70.49560547,0,0,0,0,0
17.3,-69.91577148,-69.76318359,-70.28198242,-70.15991211,-70.46508789,0,0,0,0,0
17.35,-69.88525391,-69.82421875,-70.25146484,-70.12939453,-70.49560547,0,0,0,0,0
17.4,-69.91577148,-69.76318359,-70.25146484,-70.15991211,-70.46508789,0,0,0,0,0
17.45,-69.91577148,-69.73266602,-70.25146484,-70.12939453,-70.49560547,0,0,0,0,0
17.5,-69.94628906,-69.73266602,-70.28198242,-70.09887695,-70.46508789,0,0,0,0,0
17.55,-69.94628906,-69.76318359,-70.28198242,-70.15991211,-70.49560547,0,0,0,0,0
17.6,-69.91577148,-69.79370117,-70.25146484,-70.15991211,-70.52612305,0,0,0,0,0
17.65,-69.91577148,-69.79370117,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
17.7,-69.94628906,-69.79370117,-70.25146484,-70.09887695,-70.49560547,0,0,0,0,0
17.75,-69.94628906,-69.79370117,-70.28198242,-70.12939453,-70.49560547,0,0,0,0,0
17.8,-69.94628906,-69.79370117,-70.28198242,-70.12939453,-70.49560547,0,0,0,0,0
17.85,-69.88525391,-69.79370117,-70.28198242,-70.19042969,-70.46508789,0,0,0,0,0
17.9,-69.94628906,-69.82421875,-70.28198242,-70.12939453,-70.46508789,0,0,0,0,0
17.95,-69.91577148,-69.82421875,-70.25146484,-70.12939453,-70.46508789,0,0,0,0,0
18,-69.91577148,-69.82421875,-70.25146484,-70.12939453,-70.46508789,0,0,0,0,0
18.05,-69.97680664,-69.79370117,-70.25146484,-70.12939453,-70.46508789,0,0,0,0,0
18.1,-69.94628906,-69.76318359,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
18.15,-69.94628906,-69.79370117,-70.25146484,-70.12939453,-70.46508789,0,0,0,0,0
18.2,-69.91577148,-69.82421875,-70.25146484,-70.15991211,-70.43457031,0,0,0,0,0
18.25,-69.91577148,-69.82421875,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
18.3,-69.94628906,-69.76318359,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
18.35,-69.94628906,-69.79370117,-70.19042969,-70.09887695,-70.46508789,0,0,0,0,0
18.4,-69.91577148,-69.79370117,-70.19042969,-70.15991211,-70.46508789,0,0,0,0,0
18.45,-69.88525391,-69.79370117,-70.25146484,-70.09887695,-70.43457031,0,0,0,0,0
18.5,-69.88525391,-69.76318359,-70.22094727,-70.12939453,-70.49560547,0,0,0,0,0
18.55,-69.91577148,-69.76318359,-70.25146484,-70.12939453,-70.43457031,0,0,0,0,0
18.6,-69.88525391,-69.76318359,-70.28198242,-70.12939453,-70.43457031,0,0,0,0,0
18.65,-69.88525391,-69.76318359,-70.25146484,-70.15991211,-70.46508789,0,0,0,0,0
18.7,-69.88525391,-69.79370117,-70.25146484,-70.12939453,-70.46508789,0,0,0,0,0
18.75,-69.91577148,-69.79370117,-70.25146484,-70.15991211,-70.49560547,0,0,0,0,0
18.8,-69.91577148,-69.76318359,-70.19042969,-70.12939453,-70.49560547,0,0,0,0,0
18.85,-69.91577148,-69.79370117,-70.22094727,-70.09887695,-70.46508789,0,0,0,0,0
18.9,-69.88525391,-69.76318359,-70.25146484,-70.09887695,-70.49560547,0,0,0,0,0
18.95,-69.88525391,-69.79370117,-70.25146484,-70.12939453,-70.49560547,0,0,0,0,0
19,-69.94628906,-69.82421875,-70.28198242,-70.12939453,-70.46508789,0,0,0,0,0
19.05,-69.91577148,-69.82421875,-70.28198242,-70.15991211,-70.49560547,0,0,0,0,0
19.1,-69.91577148,-69.85473633,-70.25146484,-70.12939453,-70.49560547,0,0,0,0,0
19.15,-69.97680664,-69.79370117,-70.22094727,-70.09887695,-70.49560547,0,0,0,0,0
19.2,-69.94628906,-69.79370117,-70.25146484,-70.09887695,-70.49560547,0,0,0,0,0
19.25,-69.97680664,-69.79370117,-70.22094727,-70.12939453,-70.49560547,0,0,0,0,0
19.3,-69.94628906,-69.79370117,-70.22094727,-70.06835938,-70.49560547,0,0,0,0,0
19.35,-69.94628906,-69.76318359,-70.22094727,-70.06835938,-70.52612305,0,0,0,0,0
19.4,-69.94628906,-69.79370117,-70.22094727,-70.09887695,-70.52612305,0,0,0,0,0
19.45,-69.97680664,-69.76318359,-70.25146484,-70.06835938,-70.49560547,0,0,0,0,0
19.5,-69.97680664,-69.82421875,-70.25146484,-70.09887695,-70.46508789,0,0,0,0,0
19.55,-69.94628906,-69.82421875,-70.22094727,-70.06835938,-70.49560547,0,0,0,0,0
19.6,-69.91577148,-69.82421875,-70.22094727,-70.06835938,-70.49560547,0,0,0,0,0
19.65,-69.91577148,-69.82421875,-70.22094727,-70.06835938,-70.43457031,0,0,0,0,0
19.7,-69.94628906,-69.76318359,-70.25146484,-70.09887695,-70.46508789,0,0,0,0,0
19.75,-69.91577148,-69.82421875,-70.19042969,-70.06835938,-70.46508789,0,0,0,0,0
19.8,-69.91577148,-69.82421875,-70.22094727,-70.06835938,-70.43457031,0,0,0,0,0
19.85,-69.94628906,-69.82421875,-70.22094727,-70.09887695,-70.43457031,0,0,0,0,0
19.9,-69.88525391,-69.79370117,-70.22094727,-70.09887695,-70.46508789,0,0,0,0,0
19.95,-69.94628906,-69.79370117,-70.19042969,-70.06835938,-70.43457031,0,0,0,0,0
20,-69.91577148,-69.82421875,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
20.05,-69.91577148,-69.79370117,-70.22094727,-70.12939453,-70.46508789,0,0,0,0,0
20.1,-69.91577148,-69.79370117,-70.19042969,-70.09887695,-70.49560547,0,0,0,0,0
20.15,-69.91577148,-69.82421875,-70.22094727,-70.09887695,-70.49560547,0,0,0,0,0
20.2,-69.91577148,-69.82421875,-70.19042969,-70.12939453,-70.49560547,0,0,0,0,0
